2021/06/19 22:31:08.006	[35mDEBUG[0m	endpoint/adminApi.go:10	进入到AdminHandler方法：李三四
2021/06/19 22:53:58.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/index.html	{"status": 200, "method": "GET", "path": "/swagger/index.html", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T14:53:58Z", "latency": 0.000563965}
2021/06/19 22:53:58.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/swagger-ui.css	{"status": 200, "method": "GET", "path": "/swagger/swagger-ui.css", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T14:53:58Z", "latency": 0.000254736}
2021/06/19 22:53:58.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/swagger-ui-bundle.js	{"status": 200, "method": "GET", "path": "/swagger/swagger-ui-bundle.js", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T14:53:58Z", "latency": 0.001181923}
2021/06/19 22:53:58.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/swagger-ui-standalone-preset.js	{"status": 200, "method": "GET", "path": "/swagger/swagger-ui-standalone-preset.js", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T14:53:58Z", "latency": 0.000408576}
2021/06/19 22:53:58.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/favicon-16x16.png	{"status": 200, "method": "GET", "path": "/swagger/favicon-16x16.png", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T14:53:58Z", "latency": 0.013263446}
2021/06/19 22:53:59.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/doc.json	{"status": 200, "method": "GET", "path": "/swagger/doc.json", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T14:53:59Z", "latency": 0.00028851}
2021/06/19 22:54:58.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/index.html	{"status": 200, "method": "GET", "path": "/swagger/index.html", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T14:54:58Z", "latency": 0.000150979}
2021/06/19 22:54:58.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/swagger-ui.css	{"status": 304, "method": "GET", "path": "/swagger/swagger-ui.css", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T14:54:58Z", "latency": 0.00008446}
2021/06/19 22:54:58.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/swagger-ui-standalone-preset.js	{"status": 304, "method": "GET", "path": "/swagger/swagger-ui-standalone-preset.js", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T14:54:58Z", "latency": 0.000132506}
2021/06/19 22:54:58.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/swagger-ui-bundle.js	{"status": 304, "method": "GET", "path": "/swagger/swagger-ui-bundle.js", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T14:54:58Z", "latency": 0.000386236}
2021/06/19 22:54:59.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/doc.json	{"status": 200, "method": "GET", "path": "/swagger/doc.json", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T14:54:59Z", "latency": 0.000335882}
2021/06/19 22:55:42.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/index.html	{"status": 200, "method": "GET", "path": "/swagger/index.html", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T14:55:42Z", "latency": 0.000294102}
2021/06/19 22:55:42.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/swagger-ui.css	{"status": 200, "method": "GET", "path": "/swagger/swagger-ui.css", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T14:55:42Z", "latency": 0.001379251}
2021/06/19 22:55:42.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/swagger-ui-bundle.js	{"status": 200, "method": "GET", "path": "/swagger/swagger-ui-bundle.js", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T14:55:42Z", "latency": 0.001598499}
2021/06/19 22:55:42.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/swagger-ui-standalone-preset.js	{"status": 200, "method": "GET", "path": "/swagger/swagger-ui-standalone-preset.js", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T14:55:42Z", "latency": 0.000434344}
2021/06/19 22:55:43.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/doc.json	{"status": 200, "method": "GET", "path": "/swagger/doc.json", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T14:55:43Z", "latency": 0.000282047}
2021/06/19 22:56:38.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/index.html	{"status": 200, "method": "GET", "path": "/swagger/index.html", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T14:56:38Z", "latency": 0.000576958}
2021/06/19 22:56:38.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/swagger-ui.css	{"status": 200, "method": "GET", "path": "/swagger/swagger-ui.css", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T14:56:38Z", "latency": 0.000250832}
2021/06/19 22:56:38.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/swagger-ui-bundle.js	{"status": 200, "method": "GET", "path": "/swagger/swagger-ui-bundle.js", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T14:56:38Z", "latency": 0.002661286}
2021/06/19 22:56:38.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/swagger-ui-standalone-preset.js	{"status": 200, "method": "GET", "path": "/swagger/swagger-ui-standalone-preset.js", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T14:56:38Z", "latency": 0.000867553}
2021/06/19 22:56:39.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/doc.json	{"status": 200, "method": "GET", "path": "/swagger/doc.json", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T14:56:39Z", "latency": 0.000320486}
2021/06/19 22:56:45.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/v1/admin/users	{"status": 401, "method": "GET", "path": "/v1/admin/users", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T14:56:45Z", "latency": 0.000029378}
2021/06/19 23:00:46.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/index.html	{"status": 200, "method": "GET", "path": "/swagger/index.html", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T15:00:46Z", "latency": 0.001008908}
2021/06/19 23:00:46.006	[34mINFO[0m	zap@v0.0.1/zap.go:46	/swagger/swagger-ui.css	{"status": 200, "method": "GET", "path": "/swagger/swagger-ui.css", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0", "time": "2021-06-19T15:00:46Z", "latency": 0.000296865}
